#
# dateFormat="%Y %b %d %H:%M:%S"
# timeZone = "UTC"
#
# made up date
2010 jan 1 00:00:00	0.0	1.0

# From DEEPWAVE processing memo; Al Cooper
2014 jan 1 00:00:00	-0.08	1.0

# OTREC per Adrianna 
2019 aug 1 00:00:00	0.10	1.0

2019 oct 5 00:00:00	-0.08	1.0
