#
# dateFormat="%Y %b %d %H:%M:%S"
# timeZone = "UTC"
#
# Calibration that facilitates a voltage output
#
#2009 Jan 1 00:00:00	-2.347	0.202
#2018 Jan 1 00:00:00	-11.619	4.95
#2018 Feb 1 00:00:00	0	1
2018 Apr 18 00:00:00	-11.629	4.950
2018 Apr 24 00:00:00	-11.629	4.950
