#
# dateFormat="%Y %b %d %H:%M:%S"
# timeZone = "UTC"
#
# Calibration that facilitates a voltage output
#
#2009 Jan 1 00:00:00	0.016	0.09937
#2018 Jan 1 00:00:00 	-0.161	10.063
#2018 Feb 1 00:00:00	0	1
2018 Apr 18 00:00:00	-0.174	10.060
2018 Apr 24 00:00:00	-0.161	10.060
