#
# dateFormat="%Y %b %d %H:%M:%S"
# timeZone = "UTC"
#
# Calibration that facilitates a voltage output
#
#2009 Jan 1 00:00:00	0.00754	0.1032
#2018 Jan 1 00:00:00 	-0.075	10.003
#2018 Feb 1 00:00:00	0	1
2018 Apr 18 00:00:00	0.054	-10.000
2018 Apr 24 00:00:00	0.086	-10.000
