
# auto_cal results...
# temperature: 41.221
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Sep 03 15:32:04     1        1   -0.15343    1.0479  -0.092195    1.0424  -0.013501    1.0343  -0.060079    1.0428    -0.1612    1.0474  -0.0015064    1.0332   0.036067    1.0291  -0.048501    1.0352

# auto_cal results...
# temperature: 43.125
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Sep 03 15:37:45     2        0   -0.24856    1.0484   -0.17148    1.0429  -0.080541    1.0343   -0.14189    1.0431   -0.24727    1.0479  -0.082195    1.0336  -0.057983    1.0293   -0.13887    1.0353

# auto_cal results...
# temperature: 41.562
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Sep 03 15:43:49     2        1  -0.077708    1.0498  -0.045431     1.044  -0.005313    1.0356  -0.029338    1.0445  -0.080027    1.0491  0.00012119    1.0348   0.019574    1.0304   -0.02416    1.0368

# auto_cal results...
# temperature: 41.938
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Sep 03 15:47:22     4        0   -0.12484    1.0491  -0.086371    1.0437  -0.040907     1.035  -0.071528    1.0441   -0.12356    1.0484  -0.041451    1.0341  -0.029111    1.0299  -0.070242    1.0361
