
# auto_cal results...
# temperature: 48.794
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Jan 15 17:00:56     2        0   -0.18036    1.0528   -0.24131    1.0562   -0.10724    1.0437   -0.34134    1.0727   -0.39044    1.0738   -0.30291    1.0631   -0.32367    1.0636   -0.29182    1.0635

# auto_cal results...
# temperature: 45.958
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Jan 15 17:11:23     1        1  -0.099503     1.054   -0.20399    1.0572  -0.054116     1.045   -0.24082    1.0735   -0.29722    1.0748   -0.26418    1.0641   -0.25022    1.0645   -0.22374    1.0647

# auto_cal results...
# temperature: 43.375
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Jan 15 17:14:56     1        1   -0.10367    1.0551   -0.20634    1.0584  -0.058417     1.046   -0.23928    1.0745   -0.29656     1.076   -0.26561    1.0651   -0.25305    1.0657   -0.22571    1.0657

# auto_cal results...
# temperature: 40.312
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Feb 11 21:59:37     4        0  -0.091292    1.0548   -0.12048    1.0579  -0.054137    1.0456   -0.17011    1.0742   -0.19414    1.0752   -0.14995    1.0645   -0.16185    1.0653   -0.14624    1.0655

# auto_cal results...
# temperature: 43.688
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Feb 11 22:03:30     2        1   -0.04958     1.054   -0.10185    1.0574  -0.027405     1.045   -0.11859    1.0735   -0.14817    1.0748   -0.13375    1.0666   -0.12488    1.0647   -0.11137    1.0647

# auto_cal results...
# temperature: 45.031
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2020 Feb 11 22:06:34     1        1  -0.099326    1.0531   -0.20158    1.0566  -0.052405    1.0439     -0.238     1.073   -0.29421    1.0737   -0.26468    1.0637   -0.24867     1.064    -0.2242    1.0639
