# A2D calibrations for RAF A2D card for when techs wish to obtain uncalibrated data from the A2D board.
# This simply applies a 0 1 cal for all channels and all settings.
#
#  Date              Gain  Bipolar      CH0-off  CH0-slope  CH1-off  CH1-slope  CH2-off  CH2-slope  CH3-off  CH3-slope  CH4-off  CH4-slope  CH5-off  CH5-slope  CH6-off  CH6-slope  CH7-off  CH7-slope
2023 Mar 22 11:18:00    1       1       0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0
2023 Mar 22 11:19:00    2       0       0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0
2023 Mar 22 11:20:00    2       1       0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0
2023 Mar 22 11:21:00    4       0       0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0        0.0      1.0
