
# temperature: nan	- expected to be around 40 degrees C
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
#   The following cals were taken 17 Jan 2012, but were not exported until Sept 14, 2012, thus the date and grouping.
2012 Sep 14 17:00:00    1       1       -0.0370097 1.03061   -0.0795693 1.04093   -0.0355605 1.03677   0.0375857 1.03245   0.0825139 1.02957   0.0144746 1.0325    -0.185093 1.04458   -0.0667445 1.04299 
2012 Sep 14 17:00:01    2       0       -0.0870983 1.03065   -0.1507   1.04082   -0.121038 1.03667   -0.0401373 1.03248   -0.00324386 1.02958   -0.0772521 1.03251   -0.225342 1.04455   -0.179051 1.04313 
2012 Sep 14 17:00:02    2       1       -0.0185229 1.03182   -0.0394667 1.04208   -0.0180406 1.03797   0.0190685 1.03366   0.0412524 1.03082   0.00738595 1.0337    -0.0925566 1.04582   -0.033342 1.04433 
2012 Sep 14 17:00:03    4       0       -0.0440836 1.03144   -0.0760824 1.04168   -0.0613003 1.03755   -0.0207341 1.03324   -0.00233007 1.03045   -0.0391509 1.03333   -0.113321 1.04541   -0.090016 1.04388 

# temperature: nan  - 40 degree chamber calibrations done by JAM after replacing A2D chip for channel 4 as well as the DAC chip on the board.
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2013 Dec 18 17:17:17    1       1       -0.0343658 1.03088   -0.0791582 1.04142   -0.0341662 1.03725   0.0391812 1.03285   -0.0169512 1.03582   0.0152928 1.0329    -0.184468 1.04506   -0.0652685 1.04338 
2013 Dec 18 18:18:50    2       0       -0.084006 1.03089   -0.150871 1.04146   -0.120065 1.03722   -0.0385123 1.0329    -0.0822629 1.03586   -0.0766308 1.03289   -0.225439 1.04508   -0.178127 1.04347 
2013 Dec 18 20:23:57    2       1       -0.0171197 1.03208   -0.0396209 1.0426    -0.0172708 1.03841   0.0196236 1.03402   -0.00860495 1.03709   0.00764291 1.03412   -0.0925987 1.04632   -0.0327048 1.04468 
2013 Dec 18 21:08:13    4       0       -0.042711 1.03173   -0.0760611 1.04224   -0.0608566 1.03803   -0.0199355 1.03367   -0.0419051 1.03674   -0.0388692 1.03369   -0.113528 1.04589   -0.0894562 1.04428 
