
# temperature: nan
# Comment: 
#  Date              Gain  Bipolar      CH0-off    CH0-slope   C2       C3      CH1-off    CH1-slope   C2       C3      CH2-off    CH2-slope   C2       C3      CH3-off    CH3-slope   C2       C3      CH4-off    CH4-slope   C2       C3      CH5-off    CH5-slope   C2       C3      CH6-off    CH6-slope   C2       C3      CH7-off    CH7-slope   C2       C3      CH8-off    CH8-slope   C2       C3      CH9-off    CH9-slope   C2       C3      CH10-off    CH10-slope   C2       C3      CH11-off    CH11-slope   C2       C3      CH12-off    CH12-slope   C2       C3      CH13-off    CH13-slope   C2       C3      CH14-off    CH14-slope   C2       C3      CH15-off    CH15-slope   C2       C3
2024 Jul 18 19:30:26    2       1       -0.000566387 0.998564 0.0      0.0       -0.000454354 0.998526 0.0      0.0       -0.000450716 0.998526 0.0      0.0       -0.000405311 0.998509 0.0      0.0       -0.000403349 0.99849  0.0      0.0       -0.000370256 0.998476 0.0      0.0       -0.000368627 0.998476 0.0      0.0       -0.000352842 0.998474 0.0      0.0       -0.000338358 0.998464 0.0      0.0       -0.000351968 0.998455 0.0      0.0       -0.00033602 0.99845  0.0      0.0       -0.000333251 0.99845  0.0      0.0       -0.000321862 0.998441 0.0      0.0       -0.00031942 0.998441 0.0      0.0       -0.00031942 0.998441 0.0      0.0       -0.000318714 0.998441 0.0      0.0     

# temperature: nan
# Comment: 
#  Date              Gain  Bipolar      CH0-off    CH0-slope   C2       C3      CH1-off    CH1-slope   C2       C3      CH2-off    CH2-slope   C2       C3      CH3-off    CH3-slope   C2       C3      CH4-off    CH4-slope   C2       C3      CH5-off    CH5-slope   C2       C3      CH6-off    CH6-slope   C2       C3      CH7-off    CH7-slope   C2       C3      CH8-off    CH8-slope   C2       C3      CH9-off    CH9-slope   C2       C3      CH10-off    CH10-slope   C2       C3      CH11-off    CH11-slope   C2       C3      CH12-off    CH12-slope   C2       C3      CH13-off    CH13-slope   C2       C3      CH14-off    CH14-slope   C2       C3      CH15-off    CH15-slope   C2       C3
2024 Jul 18 20:00:25    1       1       0.000377092 1.00008  0.0      0.0       0.000438476 1.00007  0.0      0.0       0.000410446 1.00007  0.0      0.0       0.000443367 1.00007  0.0      0.0       0.000397899 1.00007  0.0      0.0       0.000454278 1.00006  0.0      0.0       0.000457758 1.00006  0.0      0.0       0.000443255 1.00006  0.0      0.0       0.000471068 1.00006  0.0      0.0       0.000429187 1.00006  0.0      0.0       0.000472481 1.00006  0.0      0.0       0.000415988 1.00006  0.0      0.0       0.000457105 1.00006  0.0      0.0       0.000442167 1.00006  0.0      0.0       0.000455796 1.00005  0.0      0.0       0.000478891 1.00005  0.0      0.0     
