
# temperature: nan
# Comment: 
#  Date              Gain  Bipolar      CH0-off    CH0-slope   C2       C3      CH1-off    CH1-slope   C2       C3      CH2-off    CH2-slope   C2       C3      CH3-off    CH3-slope   C2       C3      CH4-off    CH4-slope   C2       C3      CH5-off    CH5-slope   C2       C3      CH6-off    CH6-slope   C2       C3      CH7-off    CH7-slope   C2       C3      CH8-off    CH8-slope   C2       C3      CH9-off    CH9-slope   C2       C3      CH10-off    CH10-slope   C2       C3      CH11-off    CH11-slope   C2       C3      CH12-off    CH12-slope   C2       C3      CH13-off    CH13-slope   C2       C3      CH14-off    CH14-slope   C2       C3      CH15-off    CH15-slope   C2       C3
2024 Jul 18 20:53:59    2       1       -0.000682916 0.999053 0.0      0.0       -0.000543624 0.998989 0.0      0.0       -0.000523306 0.998953 0.0      0.0       -0.000460935 0.998908 0.0      0.0       -0.000470146 0.998889 0.0      0.0       -0.00045332 0.99888  0.0      0.0       -0.000419991 0.998854 0.0      0.0       -0.00037555 0.998842 0.0      0.0       -0.00040234 0.998816 0.0      0.0       -0.000372441 0.998804 0.0      0.0       -0.000372109 0.99879  0.0      0.0       -0.000356318 0.99878  0.0      0.0       -0.000354469 0.998773 0.0      0.0       -0.000339001 0.998756 0.0      0.0       -0.000323592 0.998754 0.0      0.0       -0.00029337 0.998747 0.0      0.0     

# temperature: nan
# Comment: 
#  Date              Gain  Bipolar      CH0-off    CH0-slope   C2       C3      CH1-off    CH1-slope   C2       C3      CH2-off    CH2-slope   C2       C3      CH3-off    CH3-slope   C2       C3      CH4-off    CH4-slope   C2       C3      CH5-off    CH5-slope   C2       C3      CH6-off    CH6-slope   C2       C3      CH7-off    CH7-slope   C2       C3      CH8-off    CH8-slope   C2       C3      CH9-off    CH9-slope   C2       C3      CH10-off    CH10-slope   C2       C3      CH11-off    CH11-slope   C2       C3      CH12-off    CH12-slope   C2       C3      CH13-off    CH13-slope   C2       C3      CH14-off    CH14-slope   C2       C3      CH15-off    CH15-slope   C2       C3
2024 Jul 19 14:31:16    1       1       -0.000498763 1.00048  0.0      0.0       -0.000154789 1.00038  0.0      0.0       -0.000186778 1.00033  0.0      0.0       -6.51636e-05 1.0003   0.0      0.0       -3.94538e-05 1.00026  0.0      0.0       2.25968e-05 1.00023  0.0      0.0       2.79246e-05 1.0002   0.0      0.0       8.89906e-05 1.00017  0.0      0.0       9.23599e-05 1.00015  0.0      0.0       0.000110886 1.00012  0.0      0.0       0.000142394 1.00011  0.0      0.0       0.000159181 1.0001   0.0      0.0       0.000162766 1.00008  0.0      0.0       0.000192426 1.00008  0.0      0.0       0.000180966 1.00007  0.0      0.0       0.000212474 1.00007  0.0      0.0     
