#
# dateFormat="%Y %b %d %H:%M:%S"
# timeZone = "UTC"
#

2013 Jan 01 00:00:00  -93.7403   26.4955 -0.105864 # C130-TEST Project - tbaltzer - 9/11/2012

2013 May 14 20:30:27  -82.0947   22.7046  0.287043 #  NOMADSS 

2014 Jun 24 20:41:40  -81.4653   22.6027  0.306075 # cwolff S/N:812453B FRAPPE:A2D Temp = 49

2015 Aug 26 21:15:03  -80.6034   22.1045  0.373454 # cwolff S/N:812453B ARISTO2015:Pre Aristo 2015
