# A2D calibrations for RAF A2D card serial number 1609
#  Hand input by T. Baltzer 
#
#  Calibrations taken by Cowan when A2D card was at 52 Degrees C
#  Date              Gain  Bipolar   CH0-off  CH0-slope  CH1-off  CH1-slope  CH2-off  CH2-slope  CH3-off  CH3-slope  CH4-off  CH4-slope  CH5-off  CH5-slope  CH6-off  CH6-slope  CH7-off  CH7-slope
2008 Jun 12 18:33:12  1      1      -0.424164 1.10411   -0.408018 1.10685   -0.468193 1.11413   -0.337346 1.09824   -0.284811 1.09222   -0.140352 1.08099   -0.29536  1.09444   -0.25129  1.09396
2008 Jun 12 19:01:28  2      0      -0.471577 1.10442   -0.471334 1.10692   -0.537876 1.11423   -0.402957 1.09837   -0.375193 1.09224   -0.244113 1.08126   -0.365245 1.09453   -0.317034 1.09417
2008 Jun 12 19:24:33  2      1      -0.212758 1.10451   -0.20394  1.10725   -0.233972 1.11445   -0.168468 1.09866   -0.142334 1.09253   -0.0697306 1.08127  -0.147292 1.09481   -0.12558  1.09448
2008 Jun 12 19:50:50  4      0      -0.236264 1.10469   -0.235658 1.10722   -0.268823 1.11443   -0.201599 1.09876   -0.187746 1.09273   -0.121825 1.08139   -0.182899 1.09486   -0.158655 1.09441

# temperature: 40 degree chamber cal done by John Munnerlyn - Std Dev assessment is his.
# Comment: LAB BOARD ONLY: Std Dev of 1T cal on even channels is too great
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2014 Sep 25 22:35:04    1       1       -0.476334 1.10519   -0.466864 1.1079    -0.526324 1.11519   -0.395885 1.09943   -0.337267 1.09271   -0.198079 1.08192   -0.357942 1.09575   -0.313916 1.09549 
2014 Sep 26 15:51:30    2       0       -0.520829 1.10494   -0.527351 1.108     -0.592692 1.11507   -0.458918 1.09941   -0.424616 1.09262   -0.29872  1.08197   -0.424558 1.09566   -0.377383 1.09594 
2014 Sep 26 16:49:29    2       1       -0.238766 1.10627   -0.233357 1.10932   -0.263275 1.1163    -0.197933 1.10061   -0.168654 1.09385   -0.0992504 1.0832    -0.179136 1.09697   -0.157307 1.09683 
2014 Sep 26 19:41:09    4       0       -0.262114 1.1059    -0.264833 1.10884   -0.297621 1.11601   -0.230744 1.10027   -0.213399 1.09359   -0.150456 1.08284   -0.213706 1.09669   -0.189847 1.09663 
