#
#  Date              Gain  Bipolar      CH0-off  CH0-slope  CH1-off  CH1-slope  CH2-off  CH2-slope  CH3-off  CH3-slope  CH4-off  CH4-slope  CH5-off  CH5-slope  CH6-off  CH6-slope  CH7-off  CH7-slope
2008 Jun 06 16:44:00	1	1	-0.334972 1.062950  -0.143207 1.048910  0.007905 1.031360  -0.161735 1.056030  -0.233756 1.055380  -0.097626 1.040010  -0.395670 1.069330  -0.215011 1.057020  
2008 Jun 06 17:06:00	2	0	-0.395853 1.063030  -0.232309 1.049120  -0.055673 1.031280  -0.248037 1.056120  -0.282625 1.055360  -0.169221 1.040080  -0.468346 1.069260  -0.323592 1.056920  
2008 Jun 09 19:47:00	2	1	-0.166023 1.063280  -0.069565 1.049120  0.005969 1.031440  -0.079055 1.055680  -0.116312 1.055180  -0.047386 1.039930  -0.196447 1.069230  -0.106203 1.056990  
2008 Jun 09 21:33:00	4	0	-0.195497 1.063660  -0.113514 1.049440  -0.025671 1.031600  -0.122285 1.056310  -0.140192 1.055610  -0.083207 1.040340  -0.232746 1.069590  -0.159896 1.057330  

# temperature: nan - presumably this cal was done at 40 C
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2012 Aug 09 19:59:10    1       1       -0.305876 1.06405   -0.119064 1.05026   0.0368195 1.03233   -0.141932 1.0577    -0.203535 1.05604   -0.0708088 1.04117   -0.365595 1.06991   -0.186385 1.0577  

# temperature: nan - presumably this cal was done at 40 C
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2012 Aug 09 21:54:29    2       1       -0.153859 1.06553   -0.0601935 1.05158   0.0176781 1.03351   -0.071656 1.05908   -0.102971 1.05727   -0.0361438 1.04246   -0.183799 1.07124   -0.0940773 1.05895 

# temperature: nan - presumably this cal was done at 40 C
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2012 Aug 10 15:07:00    2       0       -0.367233 1.06422   -0.207846 1.0504    -0.028362 1.0322    -0.228659 1.0576    -0.253214 1.05587   -0.144351 1.04108   -0.440114 1.0698    -0.295253 1.05763 

# temperature: nan - presumably this cal was done at 40 C
#  Date              Gain  Bipolar  CH0-off   CH0-slope  CH1-off   CH1-slope  CH2-off   CH2-slope  CH3-off   CH3-slope  CH4-off   CH4-slope  CH5-off   CH5-slope  CH6-off   CH6-slope  CH7-off   CH7-slope
2012 Aug 10 15:44:24    4       0       -0.18439  1.06512   -0.104502 1.05119   -0.014563 1.03312   -0.115263 1.05859   -0.127494 1.05691   -0.0727843 1.04204   -0.220437 1.07079   -0.147991 1.05859 
