#
#  Date              Gain  Bipolar      CH0-off  CH0-slope  CH1-off  CH1-slope  CH2-off  CH2-slope  CH3-off  CH3-slope  CH4-off  CH4-slope  CH5-off  CH5-slope  CH6-off  CH6-slope  CH7-off  CH7-slope
2008 Jun 11 14:27:00	1	1	-0.213408 1.042010  -0.149996 1.047500  -0.094048 1.036400  -0.234355 1.047300  -0.159869 1.041720  -0.113720 1.037120  -0.111743 1.029920  -0.144154 1.035140  
2008 Jun 11 15:15:00	2	0	-0.244417 1.042290  -0.245018 1.047720  -0.151108 1.036770  -0.272209 1.047630  -0.225153 1.041980  -0.194663 1.037190  -0.188994 1.029940  -0.230583 1.035130  
2008 Jun 11 15:40:00	2	1	-0.106704 1.042340  -0.075047 1.047860  -0.047155 1.036940  -0.117160 1.047840  -0.079997 1.042200  -0.056713 1.037460  -0.055757 1.030180  -0.071866 1.035380  
2008 Jun 11 16:34:00	4	0	-0.123362 1.042200  -0.123438 1.047820  -0.076738 1.036970  -0.136872 1.047890  -0.113012 1.042300  -0.097993 1.037590  -0.095216 1.030370  -0.115960 1.035630  
