#
#  Date              Gain  Bipolar      CH0-off  CH0-slope  CH1-off  CH1-slope  CH2-off  CH2-slope  CH3-off  CH3-slope  CH4-off  CH4-slope  CH5-off  CH5-slope  CH6-off  CH6-slope  CH7-off  CH7-slope
2008 Jun 13 19:51:00	1	1	-0.278195 1.046570  -0.105639 1.032310  -0.046144 1.030590  -0.281683 1.046890  -0.228014 1.038350  -0.310201 1.048070  -0.004974 1.016240  -0.329159 1.046160  
2008 Jun 13 20:14:00	2	0	-0.356108 1.046430  -0.177436 1.032160  -0.150521 1.030730  -0.349216 1.047100  -0.293862 1.038720  -0.401902 1.048080  -0.087375 1.016270  -0.401805 1.046230  
2008 Jun 13 20:41:00	2	1	-0.139798 1.046680  -0.053161 1.032440  -0.023509 1.030940  -0.141400 1.047410  -0.114588 1.038940  -0.155244 1.048590  -0.002643 1.016710  -0.165137 1.046690  
2008 Jun 13 21:36:00	4	0	-0.179384 1.047180  -0.089863 1.032740  -0.076646 1.031080  -0.176397 1.047380  -0.148628 1.039010  -0.202676 1.048670  -0.044917 1.016700  -0.202776 1.046830  
