#
#  Date              Gain  Bipolar      CH0-off  CH0-slope  CH1-off  CH1-slope  CH2-off  CH2-slope  CH3-off  CH3-slope  CH4-off  CH4-slope  CH5-off  CH5-slope  CH6-off  CH6-slope  CH7-off  CH7-slope
2008 Jul 23 19:19:00	1	1	-0.158454 1.055120  -0.403385 1.079480  -0.300111 1.069720  -0.240912 1.067610  -0.355868 1.073100  -0.176171 1.056770  -0.290442 1.064920  -0.196365 1.053820  
2008 Jul 23 20:00:00	2	0	-0.227191 1.054780  -0.473831 1.079300  -0.359207 1.069730  -0.323020 1.067600  -0.422656 1.072960  -0.260452 1.056600  -0.355582 1.064720  -0.246618 1.053770  
2008 Jul 23 20:26:00	2	1	-0.079748 1.055220  -0.201411 1.079680  -0.149987 1.070140  -0.120316 1.068020  -0.177851 1.073350  -0.087737 1.056950  -0.145046 1.065130  -0.098149 1.054210  
2008 Jul 23 20:51:00	4	0	-0.113484 1.055140  -0.236754 1.079700  -0.179499 1.070130  -0.161690 1.068100  -0.211182 1.073480  -0.130334 1.057090  -0.177747 1.065030  -0.123596 1.054240  
