#
# dateFormat="%Y %b %d %H:%M:%S"
# timeZone = "UTC"
#
# Calibration that facilitates a voltage output
#
#2009 Jan 1 00:00:00	-2.478	0.2
#2018 Jan 1 00:00:00	-12.39	5
#2018 Feb 1 00:00:00	0	1
2018 Apr 18 00:00:00	12.390	-5.000
2018 Apr 24 00:00:00	12.385	-5.000
