#
# dateFormat="%Y %b %d %H:%M:%S"
# timeZone = "UTC"
#
# Calibration that facilitates a voltage output
#
#2009 Jan 1 00:00:00	-2.485	0.201
#2018 Jan 1 00:00:00	-12.362	4.975
#2018 Feb 1 00:00:00	0	1
2018 Apr 18 00:00:00	-12.383	4.975
2018 Apr 24 00:00:00	-12.393	4.975
