#
# dateFormat="%Y %b %d %H:%M:%S"
# timeZone = "UTC"
#
# Just measure the voltage.
#
2000 Jan 1 00:00:00	0.0	1.0

# C1 correction for SOCRATES and WECAN due to current CVI porous tube being
# slightly smaller than the rest of tip.
2018 Jan 1 00:00:00	0.0	0.89

2019 Jan 1 00:00:00	0.0	1.0
